0.000000000000000000e+00,0.000000000000000000e+00,3.698501866941400918e-03
1.000000000000000000e+02,2.791330692739318452e-03,2.352933207928249466e-03
2.000000000000000000e+02,0.000000000000000000e+00,2.524429443935348027e-03
3.000000000000000000e+02,4.130843119177933509e-03,0.000000000000000000e+00
4.000000000000000000e+02,3.149118156016161157e-03,0.000000000000000000e+00
5.000000000000000000e+02,2.106671110773840252e-03,5.892530061753435688e-03
6.000000000000000000e+02,2.819525952261937515e-03,0.000000000000000000e+00
7.000000000000000000e+02,0.000000000000000000e+00,2.352933207928249466e-03
8.000000000000000000e+02,0.000000000000000000e+00,5.870664302598044976e-03
9.000000000000000000e+02,0.000000000000000000e+00,3.889106796995733112e-03
1.000000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+03,3.025030335687681812e-03,3.552766136361460488e-03
1.200000000000000000e+03,0.000000000000000000e+00,2.575685587119016465e-03
1.300000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.400000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+03,3.344858792848401548e-03,7.360762151447247832e-03
1.600000000000000000e+03,0.000000000000000000e+00,2.876773749884642233e-03
1.700000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.800000000000000000e+03,4.922907599935671258e-03,0.000000000000000000e+00
1.900000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+03,0.000000000000000000e+00,4.719276070445006278e-03
2.100000000000000000e+03,0.000000000000000000e+00,3.447245429345388492e-03
2.200000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.300000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.400000000000000000e+03,3.344858792848401548e-03,0.000000000000000000e+00
2.500000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.600000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.700000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.800000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.900000000000000000e+03,0.000000000000000000e+00,2.848006012385795663e-03
3.000000000000000000e+03,8.872386328674704975e-03,3.661516848271987451e-03
3.100000000000000000e+03,3.928390704036093667e-03,0.000000000000000000e+00
3.200000000000000000e+03,2.064748355669440878e-03,2.085604399666101880e-03
3.300000000000000000e+03,2.681341126035925032e-03,3.447245429345388492e-03
3.400000000000000000e+03,5.921483390257858102e-03,0.000000000000000000e+00
3.500000000000000000e+03,3.149118156016161157e-03,2.935183909687422241e-03
3.600000000000000000e+03,1.089568861232888437e-02,0.000000000000000000e+00
3.700000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
