0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+02,3.588652662991374375e-03,0.000000000000000000e+00
2.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+02,2.306109837090477427e-03,0.000000000000000000e+00
4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+02,3.447245429345388492e-03,0.000000000000000000e+00
8.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+03,3.180927430319354862e-03,0.000000000000000000e+00
1.200000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.400000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.600000000000000000e+03,5.907950418508839049e-03,0.000000000000000000e+00
1.700000000000000000e+03,2.106671110773840252e-03,0.000000000000000000e+00
1.800000000000000000e+03,6.011576212452931361e-03,0.000000000000000000e+00
1.900000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.100000000000000000e+03,3.698501866941400918e-03,0.000000000000000000e+00
2.200000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.300000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.400000000000000000e+03,4.533218028150558590e-03,0.000000000000000000e+00
2.500000000000000000e+03,1.168799912461770084e-02,0.000000000000000000e+00
2.600000000000000000e+03,1.727905668858893684e-02,0.000000000000000000e+00
2.700000000000000000e+03,5.193506981097033987e-03,0.000000000000000000e+00
2.800000000000000000e+03,2.094243662582276691e-02,0.000000000000000000e+00
2.900000000000000000e+03,1.639358294126957299e-02,0.000000000000000000e+00
3.000000000000000000e+03,1.887205506661164545e-02,0.000000000000000000e+00
3.100000000000000000e+03,4.497866569230352107e-02,0.000000000000000000e+00
3.200000000000000000e+03,2.594162853591258297e-02,0.000000000000000000e+00
3.300000000000000000e+03,6.125280928805461322e-02,0.000000000000000000e+00
3.400000000000000000e+03,5.967551168912457737e-02,0.000000000000000000e+00
3.500000000000000000e+03,5.510258476807401024e-02,0.000000000000000000e+00
3.600000000000000000e+03,6.503631231921759570e-02,0.000000000000000000e+00
3.700000000000000000e+03,8.949113981170694898e-02,0.000000000000000000e+00
3.800000000000000000e+03,6.867664147229848859e-02,0.000000000000000000e+00
3.900000000000000000e+03,8.580090937457539313e-02,0.000000000000000000e+00
4.000000000000000000e+03,8.035136021435691778e-02,0.000000000000000000e+00
4.100000000000000000e+03,9.594898450178628024e-02,0.000000000000000000e+00
4.200000000000000000e+03,9.357986552914619727e-02,0.000000000000000000e+00
4.300000000000000000e+03,1.258430662668268973e-01,0.000000000000000000e+00
4.400000000000000000e+03,1.281004334185855131e-01,0.000000000000000000e+00
4.500000000000000000e+03,1.459426473050280115e-01,0.000000000000000000e+00
4.600000000000000000e+03,9.562750740061932986e-02,0.000000000000000000e+00
4.700000000000000000e+03,1.175250000992048155e-01,0.000000000000000000e+00
4.800000000000000000e+03,1.051348314000397077e-01,0.000000000000000000e+00
4.900000000000000000e+03,1.473318505353020946e-01,0.000000000000000000e+00
5.000000000000000000e+03,1.200539933748382970e-01,0.000000000000000000e+00
5.100000000000000000e+03,1.141007577672537160e-01,0.000000000000000000e+00
5.200000000000000000e+03,1.021703586277273035e-01,0.000000000000000000e+00
5.300000000000000000e+03,1.255028632190163251e-01,0.000000000000000000e+00
5.400000000000000000e+03,1.352204960476156015e-01,0.000000000000000000e+00
5.500000000000000000e+03,1.372410685665407803e-01,0.000000000000000000e+00
5.600000000000000000e+03,1.591390719128015496e-01,0.000000000000000000e+00
5.700000000000000000e+03,1.637439467122979719e-01,0.000000000000000000e+00
5.800000000000000000e+03,1.294302964304436254e-01,0.000000000000000000e+00
5.900000000000000000e+03,1.597599941121869704e-01,0.000000000000000000e+00
6.000000000000000000e+03,1.856655278160443678e-01,0.000000000000000000e+00
6.100000000000000000e+03,2.342986079558289358e-01,0.000000000000000000e+00
6.200000000000000000e+03,2.000400590936283196e-01,0.000000000000000000e+00
6.300000000000000000e+03,1.785695266684911298e-01,0.000000000000000000e+00
6.400000000000000000e+03,1.796411484775180534e-01,0.000000000000000000e+00
6.500000000000000000e+03,1.942249643812366255e-01,0.000000000000000000e+00
6.600000000000000000e+03,1.766699198041539187e-01,0.000000000000000000e+00
6.700000000000000000e+03,1.808855279100581304e-01,0.000000000000000000e+00
6.800000000000000000e+03,1.950008533948894285e-01,0.000000000000000000e+00
6.900000000000000000e+03,2.222608545400076574e-01,0.000000000000000000e+00
7.000000000000000000e+03,1.832181258030884385e-01,0.000000000000000000e+00
