8.200000000000000000e+03,3.076303504675248490e-01,3.223087540819711272e-01
8.300000000000000000e+03,3.099616507872784421e-01,3.105027908714587115e-01
8.400000000000000000e+03,2.657442008336779460e-01,2.900893895389342059e-01
8.500000000000000000e+03,2.835141444806700273e-01,3.096752142076868441e-01
8.600000000000000000e+03,2.837207767225734534e-01,2.737628103168987526e-01
8.700000000000000000e+03,2.985571413540278329e-01,3.107339048599153664e-01
8.800000000000000000e+03,3.270805233576157822e-01,2.982829557133006571e-01
8.900000000000000000e+03,2.991308948470229878e-01,3.174123246104751939e-01
9.000000000000000000e+03,2.987319173689662044e-01,3.429523205460549007e-01
9.100000000000000000e+03,2.595307950468941915e-01,3.371106892129398513e-01
9.200000000000000000e+03,3.013057680993619369e-01,2.847087327556739322e-01
9.300000000000000000e+03,2.882456528212136160e-01,3.079103578021283871e-01
9.400000000000000000e+03,2.783135082385345682e-01,3.043300796353310966e-01
9.500000000000000000e+03,2.970377046261581944e-01,3.004212207970446413e-01
9.600000000000000000e+03,3.124276987283778340e-01,3.086749896019109762e-01
9.700000000000000000e+03,2.887850288207023386e-01,3.391477074026980065e-01
9.800000000000000000e+03,3.086963901479787276e-01,2.912457408522670654e-01
9.900000000000000000e+03,2.717743882748420714e-01,3.084898344605176979e-01
1.000000000000000000e+04,2.518621364433772936e-01,3.025843360955219885e-01
1.010000000000000000e+04,2.945624973337842567e-01,3.589466016188829212e-01
1.020000000000000000e+04,2.811497955795098647e-01,3.134453568082713470e-01
1.030000000000000000e+04,3.206424652209776127e-01,2.798599291176592230e-01
1.040000000000000000e+04,2.930155690009221825e-01,3.219807699910123833e-01
1.050000000000000000e+04,2.936017211365618551e-01,3.189808350406059256e-01
1.060000000000000000e+04,2.995448462796098110e-01,3.211872106899403279e-01
1.070000000000000000e+04,2.749897299046746846e-01,2.850916336097147341e-01
1.080000000000000000e+04,2.825862056562438163e-01,2.987594901873918962e-01
1.090000000000000000e+04,2.969136106312786350e-01,2.460519640990958823e-01
1.100000000000000000e+04,3.253729990029122221e-01,3.172035699221066318e-01
1.110000000000000000e+04,2.723144016111660459e-01,2.924702643615069153e-01
1.120000000000000000e+04,3.229791274223828834e-01,3.084076637347259453e-01
1.130000000000000000e+04,3.131423586699513817e-01,3.410937647522766514e-01
1.140000000000000000e+04,2.780510013570651195e-01,3.244315614569605044e-01
1.150000000000000000e+04,2.929260459978281772e-01,3.244136064037493883e-01
1.160000000000000000e+04,3.311146025969182727e-01,3.128803303813126879e-01
1.170000000000000000e+04,3.335878911360920518e-01,2.993086529199998069e-01
1.180000000000000000e+04,2.724397956225109718e-01,2.776987258031947126e-01
1.190000000000000000e+04,2.959043204010101680e-01,3.482954003535027598e-01
1.200000000000000000e+04,2.910710944301915237e-01,3.084280466385653230e-01
1.210000000000000000e+04,3.248677993087901728e-01,2.804546523449431006e-01
1.220000000000000000e+04,3.079232577415167427e-01,2.925277874538089184e-01
1.230000000000000000e+04,2.955616204707942063e-01,2.846282144933268143e-01
1.240000000000000000e+04,2.989209410557582824e-01,3.109572853693673422e-01
1.250000000000000000e+04,2.944525645308974648e-01,2.922145828987022242e-01
1.260000000000000000e+04,2.972036376170418270e-01,2.911076893524259801e-01
1.270000000000000000e+04,2.753663395098228661e-01,3.043434568840295840e-01
1.280000000000000000e+04,2.789182514022884862e-01,3.221344413954295716e-01
1.290000000000000000e+04,2.936564366704273454e-01,3.413851469460755239e-01
1.300000000000000000e+04,3.074679610226918047e-01,2.896434636404022211e-01
1.310000000000000000e+04,2.949487914377960651e-01,3.376874676735400205e-01
1.320000000000000000e+04,3.018638132736748414e-01,3.365652884887557206e-01
1.330000000000000000e+04,2.731156160543978251e-01,3.260589948934837223e-01
1.340000000000000000e+04,3.011773028122867735e-01,3.191657465038464370e-01
1.350000000000000000e+04,2.910023047854493061e-01,3.004703620107725959e-01
1.360000000000000000e+04,2.841430567038456534e-01,3.124150401925479548e-01
1.370000000000000000e+04,2.990380670385988648e-01,3.294769789287907980e-01
1.380000000000000000e+04,2.903987386301259965e-01,3.238359506082504891e-01
1.390000000000000000e+04,3.083625587422873515e-01,2.963728501860114495e-01
1.400000000000000000e+04,2.893593647186276097e-01,3.255464905823622912e-01
1.410000000000000000e+04,2.942804906731804615e-01,3.036998711366153958e-01
1.420000000000000000e+04,3.184853999034061856e-01,3.139304824672636829e-01
1.430000000000000000e+04,2.824647993945117452e-01,3.410468645347223826e-01
1.440000000000000000e+04,2.851655744948036197e-01,3.387475375132275035e-01
1.450000000000000000e+04,2.874630007573398260e-01,2.974728119986398966e-01
1.460000000000000000e+04,2.948354908378718053e-01,3.022720803253818311e-01
1.470000000000000000e+04,2.590654568750611619e-01,3.228910287009402191e-01
1.480000000000000000e+04,2.602953287807553973e-01,3.173024767759169973e-01
1.490000000000000000e+04,3.065400374805912209e-01,3.014109067141949594e-01
1.500000000000000000e+04,3.168781735677621003e-01,2.960785595034092776e-01
1.510000000000000000e+04,2.975828669432724616e-01,3.333302707163208756e-01
1.520000000000000000e+04,3.163559350581827689e-01,3.173656554879110692e-01
1.530000000000000000e+04,2.754305318622644605e-01,2.941671479328404337e-01
1.540000000000000000e+04,2.937312980822253117e-01,2.841189874545465566e-01
1.550000000000000000e+04,3.309549627687192741e-01,3.019144281307731270e-01
1.560000000000000000e+04,2.719880173788743472e-01,3.211211661260881534e-01
1.570000000000000000e+04,3.450291427890943008e-01,3.017169906429509330e-01
1.580000000000000000e+04,2.932264307394314984e-01,3.198483388777612624e-01
1.590000000000000000e+04,3.142489566272792523e-01,3.084121070165872225e-01
1.600000000000000000e+04,3.047504189524323226e-01,2.909231810109501049e-01
1.610000000000000000e+04,2.875235865082430009e-01,2.887715852592253052e-01
1.620000000000000000e+04,2.860167582186112778e-01,3.217346061895069442e-01
1.630000000000000000e+04,2.959208428643001487e-01,3.152432886815783597e-01
1.640000000000000000e+04,2.877262735678087213e-01,3.532360152246435958e-01
1.650000000000000000e+04,2.726649695323499767e-01,3.273608414302322522e-01
1.660000000000000000e+04,3.138941650093172719e-01,3.237273498365895175e-01
1.670000000000000000e+04,2.909119165647462979e-01,3.310032353743950773e-01
1.680000000000000000e+04,2.975268157516989254e-01,2.831440189126103735e-01
1.690000000000000000e+04,3.049321053913688351e-01,3.503516792624459253e-01
1.700000000000000000e+04,2.642883350479908189e-01,3.257040341029408537e-01
1.710000000000000000e+04,3.194260275812478289e-01,2.895067941395704225e-01
1.720000000000000000e+04,3.094878557832702048e-01,3.239557890739721557e-01
1.730000000000000000e+04,3.053171357500194527e-01,2.735047622892092800e-01
1.740000000000000000e+04,2.791409259312364610e-01,3.178031885883551011e-01
1.750000000000000000e+04,3.083534214133614726e-01,3.048513346801171586e-01
1.760000000000000000e+04,3.065961880690593055e-01,2.906901218714175172e-01
1.770000000000000000e+04,2.889139956771821227e-01,3.443566858789839369e-01
1.780000000000000000e+04,2.662900543819592403e-01,3.282002465877432162e-01
1.790000000000000000e+04,2.997393307296998266e-01,3.004845743124930912e-01
1.800000000000000000e+04,3.020135318029646410e-01,2.995383595193369941e-01
1.810000000000000000e+04,2.783388164590244185e-01,3.190056606630317093e-01
1.820000000000000000e+04,3.252254386562282162e-01,3.356110884777959158e-01
1.830000000000000000e+04,2.865560843713190198e-01,3.013953010620867290e-01
1.840000000000000000e+04,3.073711857201973929e-01,3.035665954571827863e-01
1.850000000000000000e+04,2.936646343039298057e-01,3.094459553558012166e-01
1.860000000000000000e+04,3.379496135595404516e-01,3.270077695195257039e-01
1.870000000000000000e+04,2.693197845808874002e-01,2.973224953817976690e-01
1.880000000000000000e+04,2.806930455474413444e-01,3.007550993352521296e-01
1.890000000000000000e+04,3.126009519991411745e-01,3.206560518423443029e-01
1.900000000000000000e+04,3.063104779102080455e-01,3.347360339787981420e-01
1.910000000000000000e+04,2.651677284071268792e-01,3.144037079547423175e-01
1.920000000000000000e+04,2.669153915802989774e-01,2.857330548119760838e-01
1.930000000000000000e+04,3.043358088380474502e-01,3.108196339713609202e-01
1.940000000000000000e+04,3.048537345385234909e-01,3.137578507164688335e-01
1.950000000000000000e+04,3.028095707227239086e-01,2.769053341692782610e-01
1.960000000000000000e+04,2.996453540640348634e-01,3.138050637800009479e-01
1.970000000000000000e+04,2.841728703337256801e-01,2.745497764752883874e-01
1.980000000000000000e+04,2.768447176811664745e-01,3.014754593752780876e-01
1.990000000000000000e+04,2.903651966653696959e-01,3.015031378552783803e-01
