0.000000000000000000e+00,1.949999999999999956e+00
1.000000000000000000e+02,2.399999999999999911e+00
2.000000000000000000e+02,9.550000000000000711e+00
3.000000000000000000e+02,6.450000000000000178e+00
4.000000000000000000e+02,8.800000000000000711e+00
5.000000000000000000e+02,7.700000000000000178e+00
6.000000000000000000e+02,8.699999999999999289e+00
7.000000000000000000e+02,1.330000000000000071e+01
8.000000000000000000e+02,1.819999999999999929e+01
9.000000000000000000e+02,1.989999999999999858e+01
1.000000000000000000e+03,2.144999999999999929e+01
1.100000000000000000e+03,1.500000000000000000e+01
1.200000000000000000e+03,2.189999999999999858e+01
1.300000000000000000e+03,1.719999999999999929e+01
1.400000000000000000e+03,1.234999999999999964e+01
1.500000000000000000e+03,9.949999999999999289e+00
1.600000000000000000e+03,1.850000000000000000e+01
1.700000000000000000e+03,1.900000000000000000e+01
1.800000000000000000e+03,2.005000000000000071e+01
1.900000000000000000e+03,1.739999999999999858e+01
2.000000000000000000e+03,1.625000000000000000e+01
2.100000000000000000e+03,2.639999999999999858e+01
2.200000000000000000e+03,3.075000000000000000e+01
2.300000000000000000e+03,2.235000000000000142e+01
2.400000000000000000e+03,2.600000000000000000e+01
2.500000000000000000e+03,1.555000000000000071e+01
2.600000000000000000e+03,2.594999999999999929e+01
2.700000000000000000e+03,3.169999999999999929e+01
2.800000000000000000e+03,2.985000000000000142e+01
2.900000000000000000e+03,2.814999999999999858e+01
3.000000000000000000e+03,2.219999999999999929e+01
3.100000000000000000e+03,3.105000000000000071e+01
3.200000000000000000e+03,2.030000000000000071e+01
3.300000000000000000e+03,2.575000000000000000e+01
3.400000000000000000e+03,2.514999999999999858e+01
3.500000000000000000e+03,3.175000000000000000e+01
3.600000000000000000e+03,2.735000000000000142e+01
3.700000000000000000e+03,2.264999999999999858e+01
3.800000000000000000e+03,3.019999999999999929e+01
3.900000000000000000e+03,3.354999999999999716e+01
4.000000000000000000e+03,3.139999999999999858e+01
4.100000000000000000e+03,3.139999999999999858e+01
4.200000000000000000e+03,3.445000000000000284e+01
4.300000000000000000e+03,3.350000000000000000e+01
4.400000000000000000e+03,3.225000000000000000e+01
4.500000000000000000e+03,3.750000000000000000e+01
4.600000000000000000e+03,3.194999999999999929e+01
4.700000000000000000e+03,2.905000000000000071e+01
4.800000000000000000e+03,3.495000000000000284e+01
4.900000000000000000e+03,4.020000000000000284e+01
5.000000000000000000e+03,2.535000000000000142e+01
5.100000000000000000e+03,3.504999999999999716e+01
5.200000000000000000e+03,3.435000000000000142e+01
5.300000000000000000e+03,2.919999999999999929e+01
5.400000000000000000e+03,3.454999999999999716e+01
5.500000000000000000e+03,3.000000000000000000e+01
5.600000000000000000e+03,3.560000000000000142e+01
5.700000000000000000e+03,3.850000000000000000e+01
5.800000000000000000e+03,3.125000000000000000e+01
5.900000000000000000e+03,3.279999999999999716e+01
6.000000000000000000e+03,3.889999999999999858e+01
6.100000000000000000e+03,3.835000000000000142e+01
6.200000000000000000e+03,3.354999999999999716e+01
6.300000000000000000e+03,3.485000000000000142e+01
6.400000000000000000e+03,3.935000000000000142e+01
6.500000000000000000e+03,3.925000000000000000e+01
6.600000000000000000e+03,3.525000000000000000e+01
6.700000000000000000e+03,3.635000000000000142e+01
6.800000000000000000e+03,3.714999999999999858e+01
6.900000000000000000e+03,4.160000000000000142e+01
7.000000000000000000e+03,2.855000000000000071e+01
7.100000000000000000e+03,3.595000000000000284e+01
7.200000000000000000e+03,3.770000000000000284e+01
7.300000000000000000e+03,3.779999999999999716e+01
7.400000000000000000e+03,4.045000000000000284e+01
7.500000000000000000e+03,3.760000000000000142e+01
7.600000000000000000e+03,4.239999999999999858e+01
7.700000000000000000e+03,3.370000000000000284e+01
7.800000000000000000e+03,3.364999999999999858e+01
7.900000000000000000e+03,3.950000000000000000e+01
8.000000000000000000e+03,3.464999999999999858e+01
8.100000000000000000e+03,3.650000000000000000e+01
8.200000000000000000e+03,3.920000000000000284e+01
8.300000000000000000e+03,3.770000000000000284e+01
8.400000000000000000e+03,4.114999999999999858e+01
8.500000000000000000e+03,3.770000000000000284e+01
8.600000000000000000e+03,3.585000000000000142e+01
8.700000000000000000e+03,3.695000000000000284e+01
8.800000000000000000e+03,4.129999999999999716e+01
8.900000000000000000e+03,3.845000000000000284e+01
9.000000000000000000e+03,4.035000000000000142e+01
9.100000000000000000e+03,4.029999999999999716e+01
9.200000000000000000e+03,3.300000000000000000e+01
9.300000000000000000e+03,3.770000000000000284e+01
9.400000000000000000e+03,3.779999999999999716e+01
9.500000000000000000e+03,3.260000000000000142e+01
9.600000000000000000e+03,4.050000000000000000e+01
9.700000000000000000e+03,3.964999999999999858e+01
9.800000000000000000e+03,3.850000000000000000e+01
9.900000000000000000e+03,3.460000000000000142e+01
