0.000000000000000000e+00,9.650000000000000355e+00
1.000000000000000000e+02,1.425000000000000000e+01
2.000000000000000000e+02,1.434999999999999964e+01
3.000000000000000000e+02,1.515000000000000036e+01
4.000000000000000000e+02,1.625000000000000000e+01
5.000000000000000000e+02,1.590000000000000036e+01
6.000000000000000000e+02,1.610000000000000142e+01
7.000000000000000000e+02,2.089999999999999858e+01
8.000000000000000000e+02,1.719999999999999929e+01
9.000000000000000000e+02,1.664999999999999858e+01
1.000000000000000000e+03,1.775000000000000000e+01
1.100000000000000000e+03,1.769999999999999929e+01
1.200000000000000000e+03,1.780000000000000071e+01
1.300000000000000000e+03,1.660000000000000142e+01
1.400000000000000000e+03,1.685000000000000142e+01
1.500000000000000000e+03,1.794999999999999929e+01
1.600000000000000000e+03,1.985000000000000142e+01
1.700000000000000000e+03,1.975000000000000000e+01
1.800000000000000000e+03,1.860000000000000142e+01
1.900000000000000000e+03,1.764999999999999858e+01
2.000000000000000000e+03,1.590000000000000036e+01
2.100000000000000000e+03,1.769999999999999929e+01
2.200000000000000000e+03,1.835000000000000142e+01
2.300000000000000000e+03,1.930000000000000071e+01
2.400000000000000000e+03,2.130000000000000071e+01
2.500000000000000000e+03,1.630000000000000071e+01
2.600000000000000000e+03,2.014999999999999858e+01
2.700000000000000000e+03,1.850000000000000000e+01
2.800000000000000000e+03,2.010000000000000142e+01
2.900000000000000000e+03,2.155000000000000071e+01
3.000000000000000000e+03,1.969999999999999929e+01
3.100000000000000000e+03,2.055000000000000071e+01
3.200000000000000000e+03,1.964999999999999858e+01
3.300000000000000000e+03,1.889999999999999858e+01
3.400000000000000000e+03,2.219999999999999929e+01
3.500000000000000000e+03,2.444999999999999929e+01
3.600000000000000000e+03,2.460000000000000142e+01
3.700000000000000000e+03,1.955000000000000071e+01
3.800000000000000000e+03,1.975000000000000000e+01
3.900000000000000000e+03,2.350000000000000000e+01
4.000000000000000000e+03,2.239999999999999858e+01
4.100000000000000000e+03,2.385000000000000142e+01
4.200000000000000000e+03,2.205000000000000071e+01
4.300000000000000000e+03,2.214999999999999858e+01
4.400000000000000000e+03,2.550000000000000000e+01
4.500000000000000000e+03,2.305000000000000071e+01
4.600000000000000000e+03,2.785000000000000142e+01
4.700000000000000000e+03,2.519999999999999929e+01
4.800000000000000000e+03,2.480000000000000071e+01
4.900000000000000000e+03,2.669999999999999929e+01
5.000000000000000000e+03,2.489999999999999858e+01
5.100000000000000000e+03,2.810000000000000142e+01
5.200000000000000000e+03,2.755000000000000071e+01
5.300000000000000000e+03,2.614999999999999858e+01
5.400000000000000000e+03,2.689999999999999858e+01
5.500000000000000000e+03,2.555000000000000071e+01
5.600000000000000000e+03,2.655000000000000071e+01
5.700000000000000000e+03,2.594999999999999929e+01
5.800000000000000000e+03,3.035000000000000142e+01
5.900000000000000000e+03,2.869999999999999929e+01
6.000000000000000000e+03,2.755000000000000071e+01
6.100000000000000000e+03,2.725000000000000000e+01
6.200000000000000000e+03,3.080000000000000071e+01
6.300000000000000000e+03,2.864999999999999858e+01
6.400000000000000000e+03,2.935000000000000142e+01
6.500000000000000000e+03,2.994999999999999929e+01
6.600000000000000000e+03,3.094999999999999929e+01
6.700000000000000000e+03,2.894999999999999929e+01
6.800000000000000000e+03,2.955000000000000071e+01
6.900000000000000000e+03,2.775000000000000000e+01
7.000000000000000000e+03,3.245000000000000284e+01
7.100000000000000000e+03,3.014999999999999858e+01
7.200000000000000000e+03,2.860000000000000142e+01
7.300000000000000000e+03,3.135000000000000142e+01
7.400000000000000000e+03,3.014999999999999858e+01
7.500000000000000000e+03,3.180000000000000071e+01
7.600000000000000000e+03,2.935000000000000142e+01
7.700000000000000000e+03,2.969999999999999929e+01
7.800000000000000000e+03,3.014999999999999858e+01
7.900000000000000000e+03,2.825000000000000000e+01
8.000000000000000000e+03,3.150000000000000000e+01
8.100000000000000000e+03,2.885000000000000142e+01
8.200000000000000000e+03,3.150000000000000000e+01
8.300000000000000000e+03,2.789999999999999858e+01
8.400000000000000000e+03,3.180000000000000071e+01
8.500000000000000000e+03,2.930000000000000071e+01
8.600000000000000000e+03,2.944999999999999929e+01
8.700000000000000000e+03,2.975000000000000000e+01
8.800000000000000000e+03,3.220000000000000284e+01
8.900000000000000000e+03,2.660000000000000142e+01
9.000000000000000000e+03,2.739999999999999858e+01
9.100000000000000000e+03,3.464999999999999858e+01
9.200000000000000000e+03,3.150000000000000000e+01
9.300000000000000000e+03,3.050000000000000000e+01
9.400000000000000000e+03,3.329999999999999716e+01
9.500000000000000000e+03,3.094999999999999929e+01
9.600000000000000000e+03,3.105000000000000071e+01
9.700000000000000000e+03,2.989999999999999858e+01
9.800000000000000000e+03,3.155000000000000071e+01
9.900000000000000000e+03,2.980000000000000071e+01
1.000000000000000000e+04,3.300000000000000000e+01
1.010000000000000000e+04,3.000000000000000000e+01
1.020000000000000000e+04,3.479999999999999716e+01
1.030000000000000000e+04,3.155000000000000071e+01
1.040000000000000000e+04,3.270000000000000284e+01
1.050000000000000000e+04,2.905000000000000071e+01
1.060000000000000000e+04,3.295000000000000284e+01
1.070000000000000000e+04,2.935000000000000142e+01
1.080000000000000000e+04,3.194999999999999929e+01
1.090000000000000000e+04,3.180000000000000071e+01
1.100000000000000000e+04,3.185000000000000142e+01
1.110000000000000000e+04,3.345000000000000284e+01
1.120000000000000000e+04,3.210000000000000142e+01
1.130000000000000000e+04,3.214999999999999858e+01
1.140000000000000000e+04,3.500000000000000000e+01
1.150000000000000000e+04,3.229999999999999716e+01
1.160000000000000000e+04,3.194999999999999929e+01
1.170000000000000000e+04,3.169999999999999929e+01
1.180000000000000000e+04,3.144999999999999929e+01
1.190000000000000000e+04,3.210000000000000142e+01
1.200000000000000000e+04,3.339999999999999858e+01
1.210000000000000000e+04,3.229999999999999716e+01
1.220000000000000000e+04,3.055000000000000071e+01
1.230000000000000000e+04,3.564999999999999858e+01
1.240000000000000000e+04,3.350000000000000000e+01
1.250000000000000000e+04,2.939999999999999858e+01
1.260000000000000000e+04,3.164999999999999858e+01
1.270000000000000000e+04,3.110000000000000142e+01
1.280000000000000000e+04,3.225000000000000000e+01
1.290000000000000000e+04,3.260000000000000142e+01
1.300000000000000000e+04,2.889999999999999858e+01
1.310000000000000000e+04,3.400000000000000000e+01
1.320000000000000000e+04,3.100000000000000000e+01
1.330000000000000000e+04,3.155000000000000071e+01
1.340000000000000000e+04,3.130000000000000071e+01
1.350000000000000000e+04,2.975000000000000000e+01
1.360000000000000000e+04,3.064999999999999858e+01
1.370000000000000000e+04,3.254999999999999716e+01
1.380000000000000000e+04,3.194999999999999929e+01
1.390000000000000000e+04,3.450000000000000000e+01
1.400000000000000000e+04,3.220000000000000284e+01
1.410000000000000000e+04,3.185000000000000142e+01
1.420000000000000000e+04,2.985000000000000142e+01
1.430000000000000000e+04,3.025000000000000000e+01
1.440000000000000000e+04,3.339999999999999858e+01
1.450000000000000000e+04,2.955000000000000071e+01
1.460000000000000000e+04,3.310000000000000142e+01
1.470000000000000000e+04,3.445000000000000284e+01
1.480000000000000000e+04,3.180000000000000071e+01
1.490000000000000000e+04,3.439999999999999858e+01
1.500000000000000000e+04,3.325000000000000000e+01
1.510000000000000000e+04,3.454999999999999716e+01
1.520000000000000000e+04,3.339999999999999858e+01
1.530000000000000000e+04,3.270000000000000284e+01
1.540000000000000000e+04,3.454999999999999716e+01
1.550000000000000000e+04,3.250000000000000000e+01
1.560000000000000000e+04,3.235000000000000142e+01
1.570000000000000000e+04,3.210000000000000142e+01
1.580000000000000000e+04,3.300000000000000000e+01
1.590000000000000000e+04,3.210000000000000142e+01
1.600000000000000000e+04,3.030000000000000071e+01
1.610000000000000000e+04,3.320000000000000284e+01
1.620000000000000000e+04,3.329999999999999716e+01
1.630000000000000000e+04,2.735000000000000142e+01
1.640000000000000000e+04,3.410000000000000142e+01
1.650000000000000000e+04,3.535000000000000142e+01
1.660000000000000000e+04,3.625000000000000000e+01
1.670000000000000000e+04,3.075000000000000000e+01
1.680000000000000000e+04,3.470000000000000284e+01
1.690000000000000000e+04,3.389999999999999858e+01
1.700000000000000000e+04,3.650000000000000000e+01
1.710000000000000000e+04,3.289999999999999858e+01
1.720000000000000000e+04,3.139999999999999858e+01
1.730000000000000000e+04,3.375000000000000000e+01
1.740000000000000000e+04,3.585000000000000142e+01
1.750000000000000000e+04,3.169999999999999929e+01
1.760000000000000000e+04,3.400000000000000000e+01
1.770000000000000000e+04,3.229999999999999716e+01
1.780000000000000000e+04,3.410000000000000142e+01
1.790000000000000000e+04,3.485000000000000142e+01
1.800000000000000000e+04,2.994999999999999929e+01
1.810000000000000000e+04,3.329999999999999716e+01
1.820000000000000000e+04,3.164999999999999858e+01
1.830000000000000000e+04,3.320000000000000284e+01
1.840000000000000000e+04,3.030000000000000071e+01
1.850000000000000000e+04,3.254999999999999716e+01
1.860000000000000000e+04,3.495000000000000284e+01
1.870000000000000000e+04,3.254999999999999716e+01
1.880000000000000000e+04,3.650000000000000000e+01
1.890000000000000000e+04,3.345000000000000284e+01
1.900000000000000000e+04,3.410000000000000142e+01
1.910000000000000000e+04,3.364999999999999858e+01
1.920000000000000000e+04,3.295000000000000284e+01
1.930000000000000000e+04,3.320000000000000284e+01
1.940000000000000000e+04,3.500000000000000000e+01
1.950000000000000000e+04,3.475000000000000000e+01
1.960000000000000000e+04,3.295000000000000284e+01
1.970000000000000000e+04,3.479999999999999716e+01
1.980000000000000000e+04,2.935000000000000142e+01
1.990000000000000000e+04,3.139999999999999858e+01
